:START_ID(Process),:END_ID(File)
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-file-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-file-l1-2-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-file-l2-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-handle-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-heap-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-interlocked-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-libraryloader-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-localization-l1-2-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-memory-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-namedpipe-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-processenvironment-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-processthreads-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-processthreads-l1-1-1.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-profile-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-rtlsupport-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-string-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-synch-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-synch-l1-2-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-sysinfo-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-timezone-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-util-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-crt-conio-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-crt-convert-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-crt-environment-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-crt-filesystem-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-crt-heap-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-crt-locale-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-crt-math-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-crt-process-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-crt-runtime-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-crt-stdio-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-crt-string-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-crt-time-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-crt-utility-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\libcrypto-1_1.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\libssl-1_1.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\msvcp100.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\msvcr100.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\python37.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\sqlite3.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\ucrtbase.dll
5847f778-50c5-68d5-b105-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_rilo5uym.2fg.ps1
5847f778-50c5-68d5-b305-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_sf3tl1gx.0c5.ps1
5847f778-50c5-68d5-b305-000000000500,C:\Users\Administrator\AppData\Local\Temp\golden.bat
5847f778-50c6-68d5-b505-000000000500,C:\Users\Administrator\AppData\Local\Temp\h2mu0f5r\h2mu0f5r.dll
5847f778-50c6-68d5-b705-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_owkboz2d.4c2.ps1
5847f778-50cd-68d5-c205-000000000500,C:\Users\Administrator\AppData\Local\Temp\2vy02cbg\2vy02cbg.cmdline
5847f778-50cd-68d5-c205-000000000500,C:\Users\Administrator\AppData\Local\Temp\2vy02cbg\2vy02cbg.dll
5847f778-50cd-68d5-c205-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_l54hhijl.hj1.ps1
5847f778-50cd-68d5-c405-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_2cqa104d.xtj.ps1
5847f778-50cd-68d5-c605-000000000500,C:\Users\Administrator\AppData\Local\Temp\2vy02cbg\2vy02cbg.dll
5847f778-50ce-68d5-c805-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_r5drf4jq.xwy.ps1
5847f778-50cf-68d5-ca05-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_fphxiu4f.d5m.ps1
5847f778-50cf-68d5-cc05-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_zhahkqcv.f3f.ps1
5847f778-50cf-68d5-cf05-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_ifw1x5x4.3uk.ps1
5847f778-50d0-68d5-d205-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_hrqfomgm.3ic.ps1
5847f778-50d0-68d5-d405-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_vlh0tb3m.3kd.ps1
5847f778-50d2-68d5-d605-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_qw24jc3f.t3h.ps1
5847f778-50d8-68d5-de05-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_byw2fjre.qhd.ps1
5847f778-50d9-68d5-e205-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_fx4ak1zk.rsy.ps1
5847f778-50da-68d5-e505-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_ixsph4uv.5lh.ps1
5847f778-50dc-68d5-e705-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_a0mxl0gt.d12.ps1
5847f778-50de-68d5-e905-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_2sng2344.yl1.ps1
5847f778-50df-68d5-eb05-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_nrdxhtvw.cn4.ps1
5847f778-50e0-68d5-f005-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_1urwnyph.qiv.ps1
5847f778-50e2-68d5-f205-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_wjrkdzkx.zzn.ps1
5847f778-50e7-68d5-f505-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_rhjzyljp.v0z.ps1
5847f778-50ea-68d5-f805-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_glv3e5nk.jw0.ps1
5847f778-50f1-68d5-0106-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_jpskhadd.tt5.ps1
5847f778-50f2-68d5-0306-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_hwrndpid.ssq.ps1
5847f778-50f7-68d5-0606-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_nhv2bahh.w4w.ps1
5847f778-50f9-68d5-0806-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_zmlhiiv1.tfr.ps1
7c13b5df-0f02-68d5-7a01-000000000300,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_ebiq1nvl.mzn.ps1
7c13b5df-0f02-68d5-7c01-000000000300,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_3v1ytojq.qa0.ps1
7c13b5df-0f03-68d5-7e01-000000000300,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_fz0kvpqn.nxx.ps1
7c13b5df-0f03-68d5-8001-000000000300,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_zmsaiabz.thr.ps1
7c13b5df-0f03-68d5-8201-000000000300,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_p30bmybv.dgs.ps1
7c13b5df-0f16-68d5-bd01-000000000300,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_jhrujmk4.0ph.ps1
7c13b5df-0f16-68d5-bd01-000000000300,C:\Users\Public\AtomicTest.dll
7c13b5df-0f16-68d5-c301-000000000300,C:\Windows\apppatch\CustomSDB\{084c9f6c-a911-44f5-aecf-6a9a55b93c43}.sdb
7c13b5df-0f1c-68d5-e201-000000000300,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_e4l2v4wn.bps.ps1
7c13b5df-0f1c-68d5-e201-000000000300,C:\Windows\apppatch\Custom\Custom64\T1546.011CompatDatabase.sdb
7c13b5df-0f1c-68d5-e201-000000000300,C:\Windows\apppatch\Custom\T1546.011CompatDatabase.sdb
7c13b5df-0f1f-68d5-f301-000000000300,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_l1tyuvd0.but.ps1
7c13b5df-0f22-68d5-0602-000000000300,C:\Users\Public\AtomicTest.dll
7c13b5df-0f25-68d5-2002-000000000300,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_f2dpbcwg.hus.ps1
7c13b5df-0f2b-68d5-4e02-000000000300,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_lxpka4wj.cq5.ps1
7c13b5df-0f2b-68d5-5202-000000000300,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_ouabxt2w.fph.ps1
7c13b5df-0f2b-68d5-5202-000000000300,C:\Users\Administrator\AppData\Local\Temp\atomictest\calc.exe
7c13b5df-0f2c-68d5-5602-000000000300,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_ntfingct.v0f.ps1
7c13b5df-0f2c-68d5-5602-000000000300,C:\Users\Administrator\AppData\Local\Temp\atomictest\calc.exe
7c13b5df-0f2f-68d5-5e02-000000000300,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_wmg12twd.e1a.ps1
7c13b5df-0f30-68d5-6202-000000000300,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_a1rlratp.bh4.ps1
7c13b5df-0f33-68d5-6f02-000000000300,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_yq4icwvy.svn.ps1
e339b6fe-d305-68d4-4611-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_ivfejsg2.hml.ps1
e339b6fe-d305-68d4-4811-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_vqpy1zmw.0cl.ps1
e339b6fe-d305-68d4-4a11-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_fggj1quo.x5p.ps1
e339b6fe-d305-68d4-4c11-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_nh244b2v.li4.ps1
e339b6fe-d305-68d4-4e11-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_roo3f0e4.dhd.ps1
e339b6fe-d305-68d4-5011-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_r5sko2lm.trj.ps1
e339b6fe-d305-68d4-5211-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_mytyktkm.lln.ps1
e339b6fe-d305-68d4-5411-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_muosxo1h.5k5.ps1
e339b6fe-d305-68d4-5611-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_3nvd2td0.isr.ps1
e339b6fe-d305-68d4-5811-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_coh0gf4m.e4r.ps1
e339b6fe-d307-68d4-8211-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_3ay2nji4.adg.ps1
e339b6fe-d307-68d4-8411-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_0yw1srs2.t2k.ps1
e339b6fe-d307-68d4-8611-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_dywyzfpv.krg.ps1
e339b6fe-d307-68d4-8611-000000000a00,C:\Users\windows\AppData\Local\Temp\og4bdnfj\og4bdnfj.cmdline
e339b6fe-d307-68d4-8611-000000000a00,C:\Users\windows\AppData\Local\Temp\og4bdnfj\og4bdnfj.dll
e339b6fe-d307-68d4-8a11-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_thzgqo5s.tve.ps1
e339b6fe-d307-68d4-8a11-000000000a00,C:\Users\windows\AppData\Local\Temp\gv1wu0lt\gv1wu0lt.cmdline
e339b6fe-d307-68d4-8a11-000000000a00,C:\Users\windows\AppData\Local\Temp\gv1wu0lt\gv1wu0lt.dll
e339b6fe-d307-68d4-9411-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_ny4jn54o.d4a.ps1
e339b6fe-d307-68d4-9f11-000000000a00,C:\Users\windows\AppData\Local\Temp\gv1wu0lt\gv1wu0lt.dll
e339b6fe-d308-68d4-aa11-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_kwcc0zt4.1u3.ps1
e339b6fe-d308-68d4-ac11-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_ere4wqow.pwz.ps1
e339b6fe-d308-68d4-ae11-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_zemmevit.snh.ps1
e339b6fe-d308-68d4-b011-000000000a00,C:\Users\windows\AppData\Local\Temp\0rcl2ypr\0rcl2ypr.cmdline
e339b6fe-d308-68d4-b011-000000000a00,C:\Users\windows\AppData\Local\Temp\0rcl2ypr\0rcl2ypr.dll
e339b6fe-d308-68d4-b011-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_hrvu4bbd.4yj.ps1
e339b6fe-d308-68d4-b011-000000000a00,C:\Users\windows\AppData\Local\Temp\am4r4nuw\am4r4nuw.cmdline
e339b6fe-d308-68d4-b011-000000000a00,C:\Users\windows\AppData\Local\Temp\am4r4nuw\am4r4nuw.dll
e339b6fe-d308-68d4-b011-000000000a00,C:\Users\windows\AppData\Local\Temp\aqvwkgm2\aqvwkgm2.cmdline
e339b6fe-d308-68d4-b011-000000000a00,C:\Users\windows\AppData\Local\Temp\aqvwkgm2\aqvwkgm2.dll
e339b6fe-d308-68d4-b011-000000000a00,C:\Users\windows\AppData\Local\Temp\aw0gk3mo\aw0gk3mo.cmdline
e339b6fe-d308-68d4-b011-000000000a00,C:\Users\windows\AppData\Local\Temp\aw0gk3mo\aw0gk3mo.dll
e339b6fe-d308-68d4-b011-000000000a00,C:\Users\windows\AppData\Local\Temp\dxeskbss\dxeskbss.cmdline
e339b6fe-d308-68d4-b011-000000000a00,C:\Users\windows\AppData\Local\Temp\dxeskbss\dxeskbss.dll
e339b6fe-d308-68d4-b011-000000000a00,C:\Users\windows\AppData\Local\Temp\mqk4m0cc\mqk4m0cc.cmdline
e339b6fe-d308-68d4-b011-000000000a00,C:\Users\windows\AppData\Local\Temp\mqk4m0cc\mqk4m0cc.dll
e339b6fe-d308-68d4-b011-000000000a00,C:\Users\windows\AppData\Local\Temp\otkx1znw\otkx1znw.cmdline
e339b6fe-d308-68d4-b011-000000000a00,C:\Users\windows\AppData\Local\Temp\otkx1znw\otkx1znw.dll
e339b6fe-d308-68d4-b011-000000000a00,C:\Users\windows\AppData\Local\Temp\ujqeys3u\ujqeys3u.cmdline
e339b6fe-d308-68d4-b011-000000000a00,C:\Users\windows\AppData\Local\Temp\ujqeys3u\ujqeys3u.dll
e339b6fe-d308-68d4-bc11-000000000a00,C:\Users\windows\AppData\Local\Temp\aw0gk3mo\aw0gk3mo.dll
e339b6fe-d309-68d4-c011-000000000a00,C:\Users\windows\AppData\Local\Temp\aqvwkgm2\aqvwkgm2.dll
e339b6fe-d309-68d4-c211-000000000a00,C:\Users\windows\AppData\Local\Temp\mqk4m0cc\mqk4m0cc.dll
e339b6fe-d309-68d4-c811-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_n1jmlgtt.wey.ps1
e339b6fe-d309-68d4-ca11-000000000a00,C:\Users\windows\AppData\Local\Temp\ujqeys3u\ujqeys3u.dll
e339b6fe-d309-68d4-cc11-000000000a00,C:\Users\windows\AppData\Local\Temp\dxeskbss\dxeskbss.dll
e339b6fe-d309-68d4-ce11-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_pnm5ruba.mdx.ps1
e339b6fe-d309-68d4-d011-000000000a00,C:\Users\windows\AppData\Local\Temp\0rcl2ypr\0rcl2ypr.dll
e339b6fe-d309-68d4-d211-000000000a00,C:\Users\windows\AppData\Local\Temp\am4r4nuw\am4r4nuw.dll
e339b6fe-d309-68d4-d411-000000000a00,C:\Users\windows\AppData\Local\Temp\otkx1znw\otkx1znw.dll
e339b6fe-d309-68d4-d611-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_uscod01h.c1m.ps1
e339b6fe-d309-68d4-da11-000000000a00,C:\Users\windows\AppData\Local\Temp\0i4nx3h1\0i4nx3h1.cmdline
e339b6fe-d309-68d4-da11-000000000a00,C:\Users\windows\AppData\Local\Temp\0i4nx3h1\0i4nx3h1.dll
e339b6fe-d309-68d4-da11-000000000a00,C:\Users\windows\AppData\Local\Temp\1h3yvgft\1h3yvgft.cmdline
e339b6fe-d309-68d4-da11-000000000a00,C:\Users\windows\AppData\Local\Temp\1h3yvgft\1h3yvgft.dll
e339b6fe-d309-68d4-da11-000000000a00,C:\Users\windows\AppData\Local\Temp\5uprszw4\5uprszw4.cmdline
e339b6fe-d309-68d4-da11-000000000a00,C:\Users\windows\AppData\Local\Temp\5uprszw4\5uprszw4.dll
e339b6fe-d309-68d4-da11-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_oy2ckjei.ook.ps1
e339b6fe-d309-68d4-da11-000000000a00,C:\Users\windows\AppData\Local\Temp\dtuxirfo\dtuxirfo.cmdline
e339b6fe-d309-68d4-da11-000000000a00,C:\Users\windows\AppData\Local\Temp\dtuxirfo\dtuxirfo.dll
e339b6fe-d309-68d4-da11-000000000a00,C:\Users\windows\AppData\Local\Temp\pkt2vxy1\pkt2vxy1.cmdline
e339b6fe-d309-68d4-da11-000000000a00,C:\Users\windows\AppData\Local\Temp\pkt2vxy1\pkt2vxy1.dll
e339b6fe-d309-68d4-da11-000000000a00,C:\Users\windows\AppData\Local\Temp\x5b3h5vd\x5b3h5vd.cmdline
e339b6fe-d309-68d4-da11-000000000a00,C:\Users\windows\AppData\Local\Temp\x5b3h5vd\x5b3h5vd.dll
e339b6fe-d309-68d4-da11-000000000a00,C:\Users\windows\AppData\Local\Temp\y42ptpnt\y42ptpnt.cmdline
e339b6fe-d309-68d4-da11-000000000a00,C:\Users\windows\AppData\Local\Temp\y42ptpnt\y42ptpnt.dll
e339b6fe-d309-68d4-da11-000000000a00,C:\Users\windows\AppData\Local\Temp\ykgm1n1u\ykgm1n1u.cmdline
e339b6fe-d309-68d4-da11-000000000a00,C:\Users\windows\AppData\Local\Temp\ykgm1n1u\ykgm1n1u.dll
e339b6fe-d30a-68d4-dc11-000000000a00,C:\Users\windows\AppData\Local\Temp\dtuxirfo\dtuxirfo.dll
e339b6fe-d30a-68d4-de11-000000000a00,C:\Users\windows\AppData\Local\Temp\pkt2vxy1\pkt2vxy1.dll
e339b6fe-d30a-68d4-e011-000000000a00,C:\Users\windows\AppData\Local\Temp\1h3yvgft\1h3yvgft.dll
e339b6fe-d30a-68d4-e211-000000000a00,C:\Users\windows\AppData\Local\Temp\y42ptpnt\y42ptpnt.dll
e339b6fe-d30a-68d4-e411-000000000a00,C:\Users\windows\AppData\Local\Temp\x5b3h5vd\x5b3h5vd.dll
e339b6fe-d30a-68d4-ec11-000000000a00,C:\Users\windows\AppData\Local\Temp\5uprszw4\5uprszw4.dll
e339b6fe-d30a-68d4-ee11-000000000a00,C:\Users\windows\AppData\Local\Temp\0i4nx3h1\0i4nx3h1.dll
e339b6fe-d30a-68d4-f011-000000000a00,C:\Users\windows\AppData\Local\Temp\ykgm1n1u\ykgm1n1u.dll
e339b6fe-d30a-68d4-f211-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_5gx4vpnu.fsw.ps1
e339b6fe-d30b-68d4-0212-000000000a00,C:\Users\windows\AppData\Local\Temp\ljwb1xdu\ljwb1xdu.dll
e339b6fe-d30b-68d4-0412-000000000a00,C:\Users\windows\AppData\Local\Temp\etsznjit\etsznjit.dll
e339b6fe-d30b-68d4-f411-000000000a00,C:\Users\windows\AppData\Local\Temp\03122e2s\03122e2s.cmdline
e339b6fe-d30b-68d4-f411-000000000a00,C:\Users\windows\AppData\Local\Temp\03122e2s\03122e2s.dll
e339b6fe-d30b-68d4-f411-000000000a00,C:\Users\windows\AppData\Local\Temp\2hn1dyqv\2hn1dyqv.cmdline
e339b6fe-d30b-68d4-f411-000000000a00,C:\Users\windows\AppData\Local\Temp\2hn1dyqv\2hn1dyqv.dll
e339b6fe-d30b-68d4-f411-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_bymgtozo.wpv.ps1
e339b6fe-d30b-68d4-f411-000000000a00,C:\Users\windows\AppData\Local\Temp\etsznjit\etsznjit.cmdline
e339b6fe-d30b-68d4-f411-000000000a00,C:\Users\windows\AppData\Local\Temp\etsznjit\etsznjit.dll
e339b6fe-d30b-68d4-f411-000000000a00,C:\Users\windows\AppData\Local\Temp\g2a3mhwh\g2a3mhwh.cmdline
e339b6fe-d30b-68d4-f411-000000000a00,C:\Users\windows\AppData\Local\Temp\g2a3mhwh\g2a3mhwh.dll
e339b6fe-d30b-68d4-f411-000000000a00,C:\Users\windows\AppData\Local\Temp\hjnm5wfw\hjnm5wfw.cmdline
e339b6fe-d30b-68d4-f411-000000000a00,C:\Users\windows\AppData\Local\Temp\hjnm5wfw\hjnm5wfw.dll
e339b6fe-d30b-68d4-f411-000000000a00,C:\Users\windows\AppData\Local\Temp\k1xbtwdd\k1xbtwdd.cmdline
e339b6fe-d30b-68d4-f411-000000000a00,C:\Users\windows\AppData\Local\Temp\k1xbtwdd\k1xbtwdd.dll
e339b6fe-d30b-68d4-f411-000000000a00,C:\Users\windows\AppData\Local\Temp\ljwb1xdu\ljwb1xdu.cmdline
e339b6fe-d30b-68d4-f411-000000000a00,C:\Users\windows\AppData\Local\Temp\ljwb1xdu\ljwb1xdu.dll
e339b6fe-d30b-68d4-f411-000000000a00,C:\Users\windows\AppData\Local\Temp\oqikjax3\oqikjax3.cmdline
e339b6fe-d30b-68d4-f411-000000000a00,C:\Users\windows\AppData\Local\Temp\oqikjax3\oqikjax3.dll
e339b6fe-d30b-68d4-f611-000000000a00,C:\Users\windows\AppData\Local\Temp\k1xbtwdd\k1xbtwdd.dll
e339b6fe-d30b-68d4-f811-000000000a00,C:\Users\windows\AppData\Local\Temp\oqikjax3\oqikjax3.dll
e339b6fe-d30b-68d4-fa11-000000000a00,C:\Users\windows\AppData\Local\Temp\2hn1dyqv\2hn1dyqv.dll
e339b6fe-d30b-68d4-fc11-000000000a00,C:\Users\windows\AppData\Local\Temp\03122e2s\03122e2s.dll
e339b6fe-d30b-68d4-fe11-000000000a00,C:\Users\windows\AppData\Local\Temp\g2a3mhwh\g2a3mhwh.dll
e339b6fe-d30b-68d4-ff11-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_xzvmhfbl.bf1.ps1
e339b6fe-d30c-68d4-0612-000000000a00,C:\Users\windows\AppData\Local\Temp\hjnm5wfw\hjnm5wfw.dll
e339b6fe-d30c-68d4-0812-000000000a00,C:\Windows\SystemTemp\__PSScriptPolicyTest_vhaldb5p.2ix.ps1
e339b6fe-d30c-68d4-0a12-000000000a00,C:\Users\windows\AppData\Local\Temp\0od4bryp\0od4bryp.cmdline
e339b6fe-d30c-68d4-0a12-000000000a00,C:\Users\windows\AppData\Local\Temp\0od4bryp\0od4bryp.dll
e339b6fe-d30c-68d4-0a12-000000000a00,C:\Users\windows\AppData\Local\Temp\34ycgnlu\34ycgnlu.cmdline
e339b6fe-d30c-68d4-0a12-000000000a00,C:\Users\windows\AppData\Local\Temp\34ycgnlu\34ycgnlu.dll
e339b6fe-d30c-68d4-0a12-000000000a00,C:\Users\windows\AppData\Local\Temp\4vmnobmy\4vmnobmy.cmdline
e339b6fe-d30c-68d4-0a12-000000000a00,C:\Users\windows\AppData\Local\Temp\4vmnobmy\4vmnobmy.dll
